X,Y,x_lorenz
0.5277564046806166,-5.172444355474944,-13.2830660323322
-0.0792859532364454,-6.9499747683492945,-9.64693095723289
-0.8436251691814067,-8.166072256423595,-4.711188322038995
-1.6620885330110313,-7.8822010751991325,-2.8391977069946197
-2.3583637171949245,-5.82186314401868,-3.215349116220962
-2.8139541046974643,-3.3764580070840626,-5.418000779714124
-3.067361277364035,-1.8898313356435834,-9.917659874155976
-3.226013618025482,-1.3962687547005692,-13.999344191617487
-3.352747214319193,-1.1001156071139098,-10.22684176115312
-3.437222245465385,-0.573596207618633,-4.302059434762327
-3.4710583799985724,-0.14078895979998798,-1.8844016022778134
-3.473208908496952,0.06316498709028845,-1.7065705559060913
-3.4641417650681654,0.09377457914725042,-2.8435512914186134
-3.459359453026764,-0.026007140794148266,-5.841570826317993
-3.4762212165211097,-0.3500608436065394,-11.717186129946901
-3.5336145389303173,-0.7716361133941743,-15.081906430625224
-3.6125063415306964,-0.6909330184744851,-8.022218781230327
-3.6584480074832517,-0.22048654203526113,-1.9070139503264842
-3.6615746541676573,0.12219430396782578,0.2452381002714949
-3.639893851337199,0.2917590330675744,1.1435190192440854
-3.605172596380907,0.4019144265050088,2.381755606430451
-3.5578929221608426,0.5614415370665059,5.230164952492995
-3.486942065046163,0.8986853796197938,11.209135542660304
-3.371035190028967,1.4191544861235652,15.803956867527427
-3.2176363168015056,1.5276765286876919,8.619134030043961
-3.083740147580398,1.1127563365764352,1.610354960658343
-2.9946680015786336,0.6909414394309494,-0.989569120262072
-2.94095350115609,0.4003602709743764,-2.367987543169643
-2.9132430569149843,0.14892380827888813,-4.587238376869484
-2.9147628401268504,-0.2101992166837355,-9.10945501422781
-2.9621635959748094,-0.7565445377209719,-14.41178174529782
-3.058216345832523,-1.0584723570431196,-11.348637305356188
-3.1506010813534453,-0.7111174576437137,-4.311912976363631
-3.1962340752686558,-0.22135156554651242,-1.1386008641315706
-3.2014534706178783,0.08296870333699066,-0.35459648536341215
-3.1851647094044324,0.2221354803353602,-0.32014488809325314
-3.1600834797170174,0.2678925368133792,-0.6223088150907075
-3.1336692081533526,0.24929909195824776,-1.479332573239847
-3.113224309197583,0.1376936568191684,-3.7942293140365573
-3.113042366971153,-0.18497487609167929,-9.645789384172996
-3.1620130417942023,-0.8299985192176131,-17.33172784932838
-3.2655387604868604,-1.0668938260490581,-10.457630780856999
-3.344837521977768,-0.4530709907428987,-0.7689752625624249
-3.357564996268676,0.15605676584311795,3.0152726474982163
-3.3216142706133254,0.5360589679367789,5.22132311464649
-3.2524103125415107,0.8523164281641464,8.314486120207988
-3.148780362882614,1.2307493023684284,11.792939697151272
-3.0079194230728232,1.551030703942878,11.3595580403046
-2.8491155369980974,1.5726569655693992,7.168035011619221
-2.6997004630153,1.4072265025594206,4.450119365176901
-2.56579784403355,1.2925078367012146,4.243074678506488
-2.4352577366623867,1.3549241105678453,6.045204357299667
-2.285934502274007,1.6829983694819755,9.698457564445734
-2.088416367865696,2.3052897233510286,12.728658815510947
-1.824185998024555,2.9449580241308486,10.148676589002752
-1.5089002000729617,3.32159501935718,5.568248167838359
-1.1626240287570158,3.614831681895239,3.594222972077203
-0.7796749554724377,4.091949259100977,3.982583768280369
-0.3315407624133197,4.948749365050891,6.3259852986372405
0.22806995847468797,6.334107904338423,10.6141465060287
0.945039309369251,7.956577623588921,13.268704308462443
1.7746746528905133,8.236145955292285,9.20532803769422
2.5049081641645796,6.033451957264301,4.442907342455822
2.95935613958075,3.150252187214484,2.77915786251797
3.1729740201993355,1.3352042319203166,3.2825310482176735
3.262702238055787,0.6013982364160191,5.627086854398097
3.315247114929705,0.5339197953597646,10.278578142436597
3.3807919549922216,0.7916127583676164,14.056230410027371
3.4647957731335186,0.8021267507326949,9.779766702261542
3.5271212372218823,0.41562401906846663,4.010976762873746
3.5496957142384784,0.06598700686333525,1.7872460099003502
3.5468411348987035,-0.0937512119702707,1.6904262545972362
3.5358677518533663,-0.10408394783751922,2.8793125211955157
3.530556258729887,0.02455589749844732,5.9668449051777195
3.547469126572763,0.35124842128510186,11.952091096343011
3.6044257285945127,0.7564971291427,15.040999355450815
3.6801672291102183,0.646237584651432,7.725306552817056
3.721592140314703,0.1802442970208718,1.7284157276479652
3.721624664497757,-0.14416722179714195,-0.3636632464900067
3.6983665646253767,-0.30310140710282457,-1.3010535303691761
3.6626008607728227,-0.41323238114502403,-2.6866692373112064
3.613709920953102,-0.5845879040960533,-5.865558624523797
3.539365302581717,-0.9430573555138868,-12.141177018239365
3.4197429625629288,-1.4294993811476235,-15.365860680302903
3.2708458613062885,-1.432374582490529,-7.457479566887535
3.148120205634873,-1.0008060265546794,-1.23517547084332
3.0685367850042673,-0.6156628371208636,0.9829291964575853
3.0204606055564978,-0.361213188737452,2.2670107897750666
2.9952830089692797,-0.13598466764608066,4.477384893734374
2.9970839122227573,0.20391250393955732,9.084474319033676
3.043197775598735,0.7383204008705496,14.616815571033849
3.136786922592676,1.024850846720489,11.414128515012818
3.224693666820758,0.6573211578874965,4.103793328703678
3.2647451810530503,0.16640303733866718,0.8309703672667355
3.2647557133435976,-0.13301823506506172,-0.09087632012835371
3.2432035198613884,-0.2810896329123598,-0.4830939108006548
3.2104640824723187,-0.3704666118683114,-1.0947207429841237
3.168513816383478,-0.4784379795901631,-2.6197709139345733
3.110762854899023,-0.7101979526346499,-6.555576322079011
3.0161373567387106,-1.2476204224989138,-14.3717920803678
2.854398609070629,-1.936922050864383,-15.22505660636888
2.6556666448524475,-1.891832469348037,-4.558659406336009
2.492542998856586,-1.3469439990217285,1.2464940188852587
2.385444787930945,-0.8088841055125975,3.5778531964687508
2.32905857222774,-0.3171618791707023,6.0170413085912084
2.3247582843764865,0.254570762446588,9.898115274569358
2.3837770866772634,0.9223819831063618,12.847315076203424
2.499195180059828,1.291633187102941,9.924243949331125
2.6223383894298498,1.0968872868417194,5.312006473413914
2.7118937028380623,0.696033715683594,3.434905191240559
2.7659937286874428,0.4200118419052115,3.8828183714404694
2.8037189605627,0.37714542425959113,6.275363696390329
2.850474033697158,0.6027503989617917,10.668867520297889
2.92997974787745,0.980471740852752,13.399558678125127
3.0349572639708864,1.0266770743228726,9.17043515844732
3.1202828733386325,0.6441302220754841,4.292341524605945
3.1642065864252396,0.26083521511798785,2.5910019860629774
3.179220089427252,0.0744446088644079,3.02850249805419
3.1858567278243166,0.09210579482414201,5.240734680102659
3.204969200044107,0.3298169280689217,9.828294804913947
3.2582876113677566,0.7427547594486005,14.20692314101748
3.3437143936994222,0.868087359167826,10.376573966947898
3.4142440449310687,0.4968812347121601,4.1567136597296725
3.442966556231063,0.10487015577195652,1.5891145000850007
3.4418223128028123,-0.09685914149771503,1.244630359084085
3.4286926109898537,-0.1445478209437203,2.010240690399908
3.416989147164819,-0.06693950486572678,4.2093069560891445
3.4211775764185783,0.18887851997868127,9.226590745012945
3.4626774282250725,0.6612246937312858,15.510450221368343
3.5439136632547563,0.8442990026795896,11.28341825766611
3.608996394150097,0.4019169544616018,3.0613950220177872
3.624807763088188,-0.05146869277950706,-0.43233125672360284
3.6057597911740165,-0.3026196998273928,-1.8561654302485509
3.5671622743488296,-0.4670881579388484,-3.6043176554005485
3.5104450518489303,-0.6884499281442342,-7.25238606185998
3.4232716316921254,-1.0884038960183242,-13.113427111446581
3.2915228444969578,-1.500513815744577,-13.597356629540421
3.1409812582724683,-1.4189606462469517,-6.262823593334527
3.017614154995228,-1.0404255199781898,-1.6884648174308463
2.930026894185326,-0.7351646151705615,-0.31937318207439597
2.8660112113042415,-0.564061219779241,-0.012528569870137934
2.814356478778991,-0.4790243313058215,0.0845033770551487
2.7688545160917157,-0.4349504611993358,0.2148346570093962
2.727042949290689,-0.4004137903155577,0.547687281905807
2.6895765995148455,-0.34049343756706746,1.478784825667853
2.662143995251081,-0.18084702080350198,4.1382913314864735
2.662702499698849,0.2625500495655162,11.047851930620787
2.7302742430096814,1.1226725090199245,18.2968171766233
2.8652327418565653,1.350789083057259,8.162342327981174
2.9656186662515434,0.5893783947712219,-1.1094582175144598
2.984671647494787,-0.1651446066919196,-4.522697690248139
2.9407609805763975,-0.6848569727998117,-6.81333593423348
2.85024389528689,-1.124763337999016,-9.605062810698396
2.7155396793373154,-1.5634346878455596,-11.307582488722167
2.54201318812606,-1.8694941547060198,-9.53283708051843
2.349395468576134,-1.9530575531517602,-6.5885909643548635
2.1538982570954137,-1.9612280519188685,-5.351889679572098
1.9534180382980755,-2.0790534783122356,-6.1160828193976755
1.7296864578902638,-2.4481041239797405,-8.517077664959142
1.4516316404710727,-3.1761681612762285,-11.189448075225227
1.0839102048298832,-4.2114870346045254,-10.790184940629128
0.6062707275568696,-5.346667126686926,-7.539208185506066
0.013107821873157566,-6.522851069517297,-5.3290593892219755
-0.6957767023229654,-7.600580979024408,-5.298664515362397
-1.4818730726690645,-7.913725129318223,-7.152607474061079
-2.2273184242507327,-6.741518530722888,-10.266073350383909
-2.79658962765564,-4.58460071118002,-11.774587852302558
-3.1502781098468944,-2.5776900188988954,-9.07261599487241
-3.3345875520339794,-1.2279099174229215,-5.793893617102913
-3.417832582527482,-0.5304782099125627,-4.7249194680626605
-3.455698905540686,-0.2855160733324824,-5.7604628518500345
-3.484377118296936,-0.3261764927224095,-8.586098421938805
-3.5265363593252896,-0.5294996430817399,-11.7560109913558
-3.5875329265284375,-0.6490709295880481,-11.058473608575252
-3.646316852934391,-0.4869429672630208,-7.075714066542053
-3.6821201291575676,-0.23813709394193383,-4.6133699501748255
-3.6981327753526907,-0.10830574883171,-4.568281471901822
-3.7090798047594116,-0.13662428616843073,-6.509638882839273
-3.7304582869038856,-0.31298648492164766,-10.123802225409984
-3.7736678711349074,-0.5391987194182782,-12.512515504789814
-3.830363437577306,-0.5386380273238572,-9.554920564031933
-3.8729468581745556,-0.2970870239798257,-5.4183109574690125
-3.891301913675474,-0.0919177856512485,-3.853802502589145
-3.89637164374184,-0.034494067584970256,-4.548363291725694
-3.902999113549681,-0.12171147135829834,-7.217943951020892
-3.9252310939718895,-0.34036079223492866,-11.407621349387883
-3.97072242203061,-0.5381539324105341,-12.63384164807989
-4.021981310553662,-0.4317843205014759,-8.092939810324863
-4.051626497412468,-0.16376432039554212,-4.196579160317882
-4.058551351649167,-0.0003139985902123679,-3.1942508831966685
-4.056559555172347,0.01800692958718533,-4.24428924454024
-4.059242367148496,-0.09389621398179798,-7.3131805001754255
-4.079791894196652,-0.3342161854655731,-12.072146957503309
-4.124939286421595,-0.5281428205184475,-12.951704786205513
-4.172840887557399,-0.37353729894239046,-7.402679572812383
-4.195398307908363,-0.08806291328944067,-3.3088048382698076
-4.195143557626113,0.06701296719119312,-2.283933016230431
-4.186484861575091,0.08737427699754513,-3.0804604368998225
-4.181219796005565,-0.0011036432093288519,-5.688074971447963
-4.191195143438085,-0.22288146400452757,-10.799436746713097
-4.228352498074219,-0.5028092976311341,-14.508071817147952
-4.2796635613880305,-0.4433679873755659,-9.175844169426007
-4.307619724612768,-0.11243737441452759,-3.2120938543737476
-4.306381133957467,0.10818916258972419,-1.039346148667711
-4.290781135640321,0.18666166631668354,-0.707369926054954
-4.27140951104638,0.19230475314929527,-1.1382403954985698
-4.253911509168646,0.1483451584225793,-2.4683537009421315
-4.2444560239946805,0.02065319799421068,-5.860144817015688
-4.255512331002787,-0.2756916342003284,-12.88729628982094
-4.301748375053873,-0.6019227909422294,-15.88254741880285
-4.3552197414121006,-0.3694071228378308,-6.402908122323777
-4.369568248742133,0.059023421002790136,0.048153755486685906
-4.350483973640893,0.29256423539525855,2.4584201888905715
-4.3144235806026225,0.4243508240891414,4.459006513070913
-4.264459040861209,0.5888713465652857,7.979014894289368
-4.193232486367051,0.8479204696645123,12.656080418555833
-4.097219529841447,1.0275907055118603,12.302728815569443
-3.9995620332060913,0.877958413770429,6.561464362126775
-3.924859953999917,0.6261423010651148,3.036014620740185
-3.8701374783492697,0.4921942433584062,2.3726253692593735
-3.822004791383855,0.4907763622118069,3.450277859173276
-3.7677230191708784,0.6193530618469764,6.480105744101704
-3.692215264802313,0.9224734452183507,11.877114592042101
-3.5802986163636747,1.2915902776761192,14.098816902612542
-3.4478688047839996,1.270393519537738,7.807196720936954
-3.3370722906031807,0.9317474668348213,2.640735644102303
-3.25908647049157,0.6526045118197523,0.9950992232930002
-3.2015525424317643,0.5200487769032035,0.9051110920087878
-3.1513451649775375,0.500642460296978,1.6217824704033608
-3.0978777268323805,0.5903106998836367,3.595761454446454
-3.027086049123566,0.8696786879378222,8.353417841218647
-2.9125164247835444,1.4772774331039735,15.543287592836485
-2.732108208860532,2.03840109353253,12.524757801232994
-2.5313128944724337,1.8688463101198918,3.233958312606354
-2.368643720641914,1.3761359548495833,-0.9594236918817496
-2.2544446819528927,0.9195367346432087,-2.7626132807729333
-2.183827244599562,0.4860999103078131,-5.024823563163787
-2.1614589747772435,-0.07457759927924193,-9.231950626953699
-2.2068238292372726,-0.8583108180484053,-13.693412725272124
-2.326919717598062,-1.4433965595357836,-11.027569837460197
-2.469978063004469,-1.3076978404825068,-4.980939388649931
-2.5766391596986002,-0.8133595044754036,-2.2039096442236605
-2.6357913405389395,-0.40083274442710565,-1.896449312702122
-2.6639728711424557,-0.2005496136768078,-3.0329790570209165
-2.6839662035540126,-0.24443020042048724,-6.0674339037392615
-2.7233960361880345,-0.601714514686963,-11.82828227085925
-2.8116870022228193,-1.1461377092475777,-14.763572796296483
-2.9334407220793253,-1.1524187900409055,-7.890291823142678
-3.023117151036896,-0.6081683221767692,-2.103236037497452
-3.0574018510345726,-0.11205292369039163,-0.12255304619617895
-3.0526214881225076,0.17808937724948454,0.5329439170007958
-3.0258783821188775,0.34528220346684557,1.2041256107229132
-2.9841289964876134,0.49587130686768416,2.7296684692593485
-2.923154145762996,0.7559033300877948,6.532265044927937
-2.822777006198948,1.3170071572258868,13.906762614321945
-2.651849588876142,2.065445099750132,15.121862423725513
-2.433826228983592,2.1521009063005128,5.197911256122963
-2.239359801118883,1.702709548600287,-0.53737590967063
-2.0942590006391675,1.2066433975540543,-2.7460296801333124
-1.997227344818663,0.7286515267241848,-4.888062486798451
-1.952386968460191,0.13382665347005457,-8.685260332896851
-1.9789143836420098,-0.6993051214636262,-13.07613255992516
-2.0900547761017463,-1.4472195759082487,-11.538153474420668
-2.2445906239562254,-1.5221848999443182,-5.846411351761654
-2.3783159634212936,-1.1168492292458974,-2.8617131728970557
-2.4676871062490062,-0.6920635951867804,-2.5261264558076393
-2.523261434100089,-0.4590795351162794,-3.901967126369348
-2.568577774783857,-0.49896844281930125,-7.381843597666628
-2.6343364453144225,-0.8686503232934364,-12.844260364790411
-2.7452732345378954,-1.2995958744479288,-13.284301964203316
-2.8730609714039956,-1.1416005642677416,-6.553034088418838
-2.9605485258422135,-0.5968570130643054,-2.2269240781885813
-2.9966386086418186,-0.1612642214409022,-1.0459557356799531
-3.000064908247835,0.06041956708925084,-1.2189453610713186
-2.9901487567547873,0.11241279702904551,-2.3433295484341894
-2.9830463272700207,-0.003141513120883469,-5.239423377302098
-2.999425071110261,-0.3782342508243878,-11.426952398669679
-3.067227631441237,-0.9710734372045536,-16.00743099847621
-3.1739628211182147,-1.009381713571153,-8.306391707019273
-3.247614348928014,-0.43059660579109943,-1.224607093800614
-3.2633702947095795,0.07716270950854401,1.4001668091673878
-3.2390458887058013,0.38617664079314407,2.9649412557736508
-3.1878689574246377,0.6432971735763644,5.603333911968583
-3.106340998839916,1.0195332623144373,10.507889834783
-2.977940557778842,1.5547561588789636,14.300224043092197
-2.804649809363352,1.8202749169994423,9.517559671786245
-2.630692950017431,1.6073130774377822,3.617491956321559
-2.486346014707681,1.2884490792919168,1.4064865021121937
-2.369205024001696,1.0773567073123957,1.191809976615097
-2.2660910961295766,1.0098434358973372,2.0112028162558957
-2.1613975290655447,1.1207550337278154,4.2887653459142605
-2.0315712527633902,1.5477057913270202,9.473280981604077
-1.8338295362795356,2.494433430960756,15.710859540443977
-1.5284454720263205,3.5434731659873338,10.94021935895405
-1.1460524141087174,4.01791194265293,2.7407226879462767
-0.7333012375792515,4.228170039876405,-0.6545933217907217
-0.29964492940839016,4.44856943086064,-2.123588648623806
0.1544592597709448,4.601197921404871,-4.066899497186385
0.607645425139386,4.359149240716529,-8.046744690730645
0.9990404076408701,3.3185027656236135,-13.67498655166789
1.2514871170285207,1.7271153420868186,-12.6398471229204
1.3621984374901301,0.6160576684811037,-5.470682855928398
1.3958953466077626,0.12798400175844782,-1.5993471279989013
1.3959419423538915,-0.10685795433859148,-0.5769750777210917
1.376444443323527,-0.2803069723177327,-0.572465857079418
1.339539749250476,-0.46390314833077034,-1.1018861381689662
1.2811692009796756,-0.7248295651869138,-2.560751203800914
1.1871466032904436,-1.2154002607046237,-6.325309317614536
1.0191051437953247,-2.277916180476005,-13.930715628083217
0.7055254777342517,-4.054187250449714,-15.501297343936452
0.2204307523603399,-5.513653950469027,-5.092119645312266
-0.3724259672516451,-6.236897350805976,0.922487873293933
-1.0041825274242098,-6.257831177597358,3.276233131887088
-1.5900995085629652,-5.275588878262362,5.604449956613081
-2.027192247362165,-3.354001210828289,9.447987850407726
-2.252514877619742,-1.1838957808382649,12.93998381697673
-2.2840066806619768,0.40236254069843297,10.509443095453674
-2.2030117897150925,1.0906704937353464,5.541151705964973
-2.082106361539033,1.2870643966731883,3.284549151080245
-1.948139238937379,1.399488040767486,3.458661277270741
-1.7978426051485488,1.6421892473220647,5.524743356969961
-1.6092101364861435,2.2007979312765658,9.761287508533645
-1.3412429857098984,3.235894300533474,13.624619869382904
-0.9545122403564671,4.4851047904966315,10.345669984971371
-0.4517096574903261,5.535031782666275,4.750112338533301
0.14837853986671978,6.450336611413001,2.395669979627155
0.8308246866067936,7.119053314371129,2.3789328675822325
1.5450511473722737,6.978516575255832,3.9533848092302843
2.1882075569866735,5.732558954370248,7.735901959528181
2.679428709613912,4.119767597295133,13.428250324266955
3.0234122473151714,2.792654035965951,13.01512059299256
3.238720357261385,1.5256416849186867,5.822957350874343
3.338785111242604,0.5544481101148615,1.6967372669244796
3.365390756539318,0.04456720718743921,0.559732000383615
3.357668009037056,-0.16448059104141438,0.49176051586427394
3.337318170476594,-0.22540456677940804,0.9166139240180441
3.3154954549600935,-0.19628371144254333,2.117771598355173
3.301937526717642,-0.047337040000017025,5.268237836155141
3.314159126288841,0.3451064943501367,12.319920933941694
3.378488296612397,0.9157787253300591,16.713559367385578
3.472468233315148,0.8026894535396514,6.9596843234680525
3.521624165958901,0.1758606979934353,-0.3302723534302158
3.514268255792624,-0.28094811411955195,-3.073758282411895
3.471418091900282,-0.5618042957699895,-5.278412007291174
3.401758068534116,-0.8444073392621624,-8.825663437190025
3.2991304387491005,-1.2182195608887278,-12.571324116258609
3.1614863594267195,-1.4850521616353243,-11.136656602618483
3.014487123347679,-1.403140599328666,-6.230398239852744
2.88572479555428,-1.1728528952165462,-3.616919626770909
2.7767096620705765,-1.0325494222420357,-3.5579962303805956
2.6731811866044817,-1.0728933886766772,-5.432056723048228
2.553800853852666,-1.363631473194237,-9.412703607778687
2.390425051085819,-1.9414056686584968,-13.341426968747003
2.166102117107428,-2.494354458484692,-10.710882292928828
1.9054292436257227,-2.6589301268017396,-5.222398480222208
1.640417997797938,-2.638069569047531,-2.736931013457068
1.3746775041249377,-2.7058378964233483,-2.699991089842432
1.0911053504121244,-3.0188028550141985,-4.3769812089076705
0.7564802064456284,-3.7692410772748692,-8.288702627118836
0.312937814231526,-5.236797548301917,-13.56255828836532
-0.30985130744279915,-7.219282917016678,-12.272395281043222
-1.103671708333013,-8.389284571895844,-5.525642345701931
-1.9169648292173451,-7.491600164935597,-1.9369119476784709
-2.5432161747967528,-4.896283822329499,-1.1241914947809915
-2.9024736939132523,-2.4391937548563853,-1.5393308604129607
-3.0679433167306245,-1.0489144466773141,-3.0849896872396894
-3.1424619569063634,-0.566084412591216,-6.878751637174395
-3.202469432980255,-0.7211511125523538,-13.705339012319877
-3.2936816968145344,-1.0518457922811217,-14.456761847554988
-3.389485002656426,-0.7512312290297664,-5.537334875393999
-3.434996249151268,-0.1734877131998936,-0.2985743296877712
-3.4313643487883527,0.208247756229279,1.5889490387902119
-3.398668692641582,0.4323888632042356,3.143397323463137
-3.3448403846810453,0.657638905593494,6.145455249947359
-3.2619283523148224,1.0356901633457813,11.559811622449251
-3.1328715691136497,1.5331085452389275,14.383256747882733
-2.968819709020469,1.6488505487566016,8.21370721277423
-2.8179642830200073,1.3347203526350888,2.690181522141207
-2.702151469265026,0.9989031027505283,0.8364307148526018
-2.613733535291148,0.7916032006315878,0.5730820472036431
-2.539849636927997,0.7038952911710596,0.9470152452412426
-2.4693741578937556,0.725527046532398,2.0923711261757942
-2.389397813842191,0.9118075233632474,5.0699607650871945
-2.2755244936155483,1.4465261627552097,11.755396772473643
-2.0827366501680475,2.457529951746545,16.68253100956627
-1.7954909801811074,3.1458866713276668,7.731617308951316
-1.4785834176809518,3.117605339030517,0.22328536132675877
-1.178324659726962,2.879616019109765,-2.5905200876079517
-0.9036416007024228,2.6021586953090625,-4.642367015708518
-0.6634394662478454,2.153452103178486,-8.03068027475608
-0.48669943733179377,1.300371186010534,-12.373648141599519
-0.41535406185363394,0.11458395269950217,-12.080063133241447
-0.45484821524587465,-0.8259284304632111,-6.8114376243770405
-0.5660121440811688,-1.3441452287921596,-3.4766900786792814
-0.7174502222439745,-1.6715308022745186,-2.934825717596779
-0.9003932580545839,-1.9992567521559383,-4.276693383328345
-1.122129033038305,-2.4719761517953063,-7.711457373136953
-1.4037987066340771,-3.201749954218131,-12.739582494749602
-1.7610705345751896,-3.8544912094451838,-12.750925312169926
-2.1414995718626013,-3.561626096711165,-6.581919593074189
-2.4458346634369006,-2.464101364806503,-2.691642902419696
-2.635517011077604,-1.3807106245761704,-1.7923658644019735
-2.7355753332093475,-0.6925868990467965,-2.481455842469368
-2.787758510318661,-0.41599629823703177,-4.77262567473394
-2.8317619516946357,-0.530861518129895,-9.715519804584776
-2.9058593454755917,-0.981108339848872,-14.974544948685685
-3.01924775277556,-1.170003069570407,-10.60613389324184
-3.116748124848619,-0.71345744786943,-3.437176603001105
-3.160131404909351,-0.1821351112625956,-0.4761261188470604
-3.160449682153722,0.14197696480195326,0.4267630579081238
-3.1367003870250882,0.3176418167704426,1.0578489941493212
-3.098214103427291,0.45429513454290354,2.3339545341919625
-3.0433697531673802,0.6672573445632132,5.495125624711502
-2.9564863263262944,1.128379965432771,12.222084985036712
-2.8076107239964947,1.849354020044533,16.159033643827375
-2.6049450503753846,2.0587298359342903,7.228099732399989
-2.4174099661125728,1.6417192620139631,0.35704531786032534
-2.278773819251333,1.1400306064773051,-2.191791880939854
-2.1874332266069385,0.690084932076208,-4.084161117761986
-2.142541952763615,0.18447226350017404,-7.380557368871882
-2.1576457932015503,-0.5258665838952739,-12.229466187749551
-2.249991994535786,-1.2769406713844282,-12.912561350193394
-2.3923880455962285,-1.4425375648385188,-7.204493202967844
-2.5192389362598893,-1.045875968591575,-3.1592191001124075
-2.599990705069257,-0.5888578786067482,-2.1709493492643666
-2.6433378747870693,-0.31553502982146425,-2.952260649958829
-2.671185506570571,-0.2856142650464421,-5.5068767776452345
-2.710524184324889,-0.5567589707278001,-10.619280892488703
-2.7914362935148307,-1.0679843330799288,-14.647645697669178
-2.910915250164865,-1.198602315341434,-9.413460400728301
-3.0100319279038983,-0.7303629643857158,-3.211829880828922
-3.056445496867593,-0.22651222645441887,-0.8945373689763619
-3.062485309333246,0.07173494221675765,-0.43613435952169244
-3.047600847119214,0.20469004737164448,-0.6089846921477481
-3.024980913653971,0.23260682573975386,-1.3032643545575615
-3.00436950597842,0.15895069245278606,-3.1602260184759485
-2.9992502873403937,-0.10066732674631361,-7.893295468743153
-3.0360669136757426,-0.6915425995092729,-15.904053785220094
-3.1346640536288057,-1.1537979134331848,-13.214336204847545
-3.233292398808482,-0.7011627775562348,-2.7959782971164717
-3.268889834923671,-0.03891382414816364,1.897547729905133
-3.24914264123475,0.39900812950634257,4.045683777513826
-3.19291633919415,0.722713877143426,6.758626515501729
-3.102470845870757,1.1050108268361607,10.815229424355618
-2.969659257382278,1.5395260406633762,12.708977911666441
-2.8035011674997614,1.7175443082332242,8.790527668327677
-2.6372243796763426,1.576597671115284,4.6822191893765694
-2.4894111118589524,1.3922618752728069,3.410509568297531
-2.3540839969471654,1.345382059122172,4.292831738333831
-2.2125772822866336,1.532433931303856,7.169424402729498
-2.0359457423796465,2.0653809507657135,11.726107583551933
-1.7889234982958595,2.8940072976769575,12.931551895859684
-1.462518267893732,3.5784828801925426,7.802567801598293
-1.082058466009631,4.011987096308648,3.6806832849536937
-0.6584035470788365,4.490128430740105,2.6058173674559972
-0.17572271364477995,5.211596418736283,3.4680050006406877
0.39358639310219645,6.215108830675184,6.238464147734272
1.0705428126601564,7.29412465771402,11.307898076743877
1.8281211788166483,7.610030586911074,14.041495447459319
2.5230985405789985,5.9394071500537455,8.500060891156163
2.979531015239112,3.208666658171075,3.216034225398671
3.194115848826647,1.2791147388240935,1.4579165043236864
3.270109701642943,0.37545986380510404,1.5049333429716605
3.288712622642584,0.06539416163909222,2.7017606492214723
3.293966577289403,0.08677240225941377,5.776395036730958
3.3158227463089913,0.400908039447201,11.918435216056142
3.3801205714564713,0.8607783965253117,15.368451390364262
3.468372282500842,0.7766305125773342,7.74476606881347
3.520533556325187,0.2569167342479612,1.445366010406025
3.524863204649024,-0.1327967303339887,-0.8029263438030781
3.5000834677853296,-0.34331065480364026,-2.0048827573298866
3.4577088635177717,-0.5081361271979279,-3.992337425727617
3.3952835645290236,-0.7685620386327379,-8.267649016511754
3.2966598565933913,-1.2366172226319787,-14.294729100685297
3.1499457837729947,-1.6245821791932165,-12.495564611920514
2.992116070766971,-1.4478304773620836,-4.721553975755881
2.8677503630349506,-1.0407456379364521,-0.848589534280639
2.7804378594933614,-0.7282317042282564,0.33982032941469364
2.7182358882459376,-0.52933959833302,0.9858235021297669
2.6732657481276942,-0.36877369624063977,2.137641989551318
2.646686094713102,-0.13956480937425905,4.9507638886433165
2.6533207724813717,0.3294118403094123,11.164130750094436
2.723286112170929,1.0782139998895492,16.366037507294042
2.849565492515407,1.2715524449359399,8.593611382660326
2.9497188186763137,0.670489937804418,1.0445643498077264
2.9838744311450602,0.04641371274550936,-1.793995645796139
2.9660524776471298,-0.37659296885217536,-3.557753748633636
2.9107436235473574,-0.7349757815574451,-6.493454089295753
2.814879652264721,-1.2143255112183668,-11.367687672068872
2.663141998314684,-1.8129703747895487,-13.630204903291492
2.4634543956702717,-2.0936086583351625,-8.363257261936612
2.258917664997745,-1.9559120878930827,-3.4980932300290823
2.0744986731949804,-1.7421469719508182,-1.9655687384286358
1.9064390005062117,-1.6458461205843078,-2.329206699494355
1.7386884141035606,-1.7506110232153107,-4.2189493682866654
1.5450341760034565,-2.1987509114504076,-8.525252962654045
1.2790916418279212,-3.231222441425564,-14.301123283237505
0.883460952195952,-4.68891607984133,-12.137516598425032
0.3510645971072573,-5.892087520593741,-4.647162820303246
-0.2840915088427492,-6.758780307933162,-1.0108540133878328
-0.9846661544237957,-7.123700702006459,0.02764904473403781
-1.6724193813250146,-6.41362224291135,0.4175482044518743
-2.228542396267194,-4.577947761718507,0.9540914606780688
-2.5803244171175286,-2.4992922864873437,2.269381492532371
-2.7441937611655836,-0.8619451576479354,5.69572710739847
-2.7637798146494608,0.4517691916319156,13.113247819725022
-2.6561656514425867,1.640688890347756,16.33571693815928
-2.465557604283644,1.986606141054849,5.988249122423632
-2.284004019316709,1.5874102603558056,-0.7667989308528058
-2.1513596920404128,1.0681884614587835,-3.3469290423629126
-2.0699185774189788,0.5552666190528972,-5.650150929224986
